1.160386712041140743e-05,4.834337651036644259e-06,6.996503424323157875e-06,1.016849079979125827e-06,1.176376178069603334e-04,1.063043254968510621e-06,6.488691012663482207e-07,1.749296203367861980e-06,2.794968652812039713e-07,8.414318369469262276e-06,1.688778851357548144e-04,3.312866632477466048e-03,1.078841188586890983e-03,9.129181994057236529e-05,2.690509668883235908e-04,3.946832116916606766e-04,3.471262055739177078e-05,2.807887980128174571e-05,1.376762183531568899e-05,1.478800351566731866e-05,1.607149852690814568e-05,7.551746209140332462e-05,5.084283769921025785e-07,2.831075008498050569e-06,9.035455795722039667e-06,9.176868586709579343e-06,3.176699704982694798e-06,1.534394841935621902e-05,9.774267672140215504e-06,9.858623296346189727e-06,5.359670251694146346e-06,5.607956180175283514e-06,1.845927155583278995e-05,7.909737621804822588e-06,2.219010332277570469e-03,9.374760470061630890e-04,1.701721899594623773e-06,2.639073887253835444e-07,3.587768329353088197e-06
3.083387907900177338e-06,3.110302729643733762e-06,2.322708653453984840e-06,3.521296277441796722e-06,6.056829821807800756e-06,1.671769231492119906e-06,1.879839620700553979e-06,1.811247398255295699e-04,1.529812202706411031e-06,4.656804691035227803e-03,3.473936925865380842e-03,2.812498354800448109e-04,2.768634130966953280e-04,2.634168492212074611e-05,1.919322945491982882e-03,1.896550102558237395e-03,2.053712472694509265e-06,3.167941782610394318e-06,1.104341770394319529e-06,4.277885663427600367e-06,2.246656556571929328e-06,2.209216032652266705e-06,1.071412058159890741e-06,1.361119548403172810e-06,5.119770366659316003e-06,4.706740151681237084e-06,1.722191503494612810e-06,2.007207826836273763e-06,4.939705096439707685e-06,4.795972084877337530e-06,2.716407756637563945e-06,2.511264202724976716e-06,4.502611735450598443e-06,9.584721206769023709e-06,1.428079446542302768e-03,1.841095766456804983e-03,6.170182671323304639e-04,1.864790985052235818e-06,1.856337320163822926e-06
1.031409817406609661e-04,8.655317158937722458e-05,5.888351547899527832e-04,1.327001695907968582e-03,8.045147620897954467e-04,1.430400273815989813e-04,6.314756570949313580e-05,1.671166631976085800e-03,4.082808887280477524e-05,3.794556553020964046e-05,3.194458353399847535e-04,2.910304664840528122e-05,1.601330825249964323e-04,5.204425669918636994e-04,3.470408448223732023e-04,9.530487265911906022e-05,2.026533812076463948e-05,8.358650880236642182e-06,4.434985447754733605e-06,8.097571483655293680e-06,3.210756466418011690e-06,2.145401336442973592e-05,2.291775106722447033e-05,1.378949321302961790e-05,6.429442576214916061e-05,3.909772650749405206e-05,5.317837436567048742e-06,7.221970208222564666e-06,2.210280686720692166e-05,5.016184006289221072e-05,3.961237230394441420e-05,7.304294924670142125e-05,7.062378678946965342e-05,1.209971550336574685e-04,1.025551921213284048e-04,3.040934598490151663e-04,8.350687781329219289e-04,2.554747180641650663e-06,5.360135232993991094e-06
2.467719127783851629e-05,6.732902410372399989e-05,1.810908721317260658e-04,9.594624895619027457e-04,3.298608064568224539e-04,2.016100892311601831e-04,3.405403478744619458e-04,1.308369282390237478e-03,2.414364244329794955e-04,9.703460436282976666e-05,2.878463818742791279e-04,8.475660244676461058e-06,6.032739378088779403e-05,2.958602629606888715e-04,2.254563946210446268e-04,6.016204399971223038e-05,5.859449163295688299e-07,8.524511675755649500e-06,2.714967040291745385e-06,2.523799920014062958e-05,5.252142991324500720e-06,6.862855071117293885e-06,1.359596843539244448e-04,3.717118169390188124e-05,2.288284199249530850e-04,1.297443332662404200e-04,7.389441073289598183e-06,3.519158744075036496e-06,1.050954787239661989e-04,2.455667093321257650e-04,2.013282440171311482e-04,9.399237700329094857e-05,3.382505196153015332e-05,7.673821862019551058e-05,4.048610076798751263e-05,7.409771188115799089e-05,2.475082131528158350e-04,7.862585557667446637e-06,5.996795713500325346e-06
3.810003498168081071e-04,1.988492373453149443e-05,2.503244070488006554e-04,4.522711132918764163e-05,1.780659022272918835e-04,9.319796530203399736e-06,1.123055462603533529e-06,5.575544248212655222e-05,1.220572223149851928e-06,1.170157871430457085e-07,1.391700340790624318e-05,1.491492621468171470e-05,2.128555618055875595e-04,3.291652016431459438e-04,1.401084084679318222e-04,3.745717785357028133e-05,4.330898934705441862e-04,6.477495912984004422e-05,1.478245465076260862e-04,1.136903356600173971e-05,3.401860974404760288e-05,3.159879863899094717e-04,1.147375382461435675e-06,2.110846967688800066e-05,1.068966967229387766e-05,1.057475399778241010e-05,5.211205590047094528e-06,9.541033085350603300e-06,1.125893178139666371e-05,8.941112609287537336e-06,4.783775031140906895e-06,4.674148948676120122e-05,2.138397912411859985e-04,8.960186938770987896e-05,1.370703221726367171e-05,4.449853558992882533e-05,9.594612515528884856e-05,7.917976048451135442e-06,2.187992155686048742e-05
7.538031142605577069e-06,4.352523646610741941e-06,3.613388550783746212e-06,3.683994146265081661e-07,6.407204726337513141e-05,8.350133892366852740e-07,3.991222932356915195e-07,1.412075055600272805e-06,1.099387726297703953e-07,2.015544777304804344e-05,1.691391319505234053e-04,1.760175432338612501e-03,6.773873398426874092e-04,7.162526527032260070e-05,3.695199576452935872e-04,5.832990141547401107e-04,1.850961130187492575e-05,2.608683590063658512e-05,6.498696825080312225e-06,1.452321456108381636e-05,1.415663990826708435e-05,3.879889102017781646e-05,4.989397697845484406e-07,1.897309961860580873e-06,8.615789956587158307e-06,9.360141923025535606e-06,3.147231158903431224e-06,1.519675618648059634e-05,1.039726963900036258e-05,9.545048848470006982e-06,5.204879097500127015e-06,4.531480612967590425e-06,1.052951404848509902e-05,1.170387723894238736e-05,1.170495533607274164e-03,4.940777643160277786e-04,2.840122323611176947e-06,1.161059419806567674e-07,1.787454879138480727e-06
4.358194734431440056e-04,2.999653398445433676e-04,2.014299356145938960e-04,1.623241955381258248e-04,1.754099280837653166e-04,1.799048797353864444e-04,1.079253236115301182e-04,4.972581455175433701e-05,7.298432408033445886e-05,1.076519014387053959e-06,5.079499364566396584e-06,3.095434989279943771e-06,8.899314095224968881e-05,2.716115791476446622e-04,5.173690417435206269e-05,1.205478342886829072e-05,1.472471876425379635e-04,3.945455845550037514e-05,3.970626684079203218e-05,1.292163396673477805e-05,1.201472283074828876e-05,7.231593485737606956e-05,6.943356597761804114e-05,5.145937776898609929e-05,1.698842507355012381e-04,1.122009706120840087e-04,7.244352505454303179e-06,3.179089807235237311e-06,3.816599845786177044e-05,8.049942431088439123e-05,6.707345124369281557e-05,1.628101126923300716e-04,1.213219337036927040e-04,8.967685718886365888e-05,2.827807491600049170e-06,9.416823587373947577e-06,1.948235938061174038e-05,6.788296347611620748e-06,1.173754549154455644e-05
7.465575403447991117e-05,6.790387657326456493e-06,3.991384530558320939e-05,1.205226143048672615e-06,6.889209966576167717e-05,1.406663796974736058e-06,6.648018524430602951e-07,1.800393975979353056e-06,7.315845424630378156e-07,7.495095593114235557e-07,7.273244397100107027e-05,1.461929189233270596e-03,6.100916420365226850e-04,1.020404850746924416e-04,1.740974221641566975e-04,1.767372842981844124e-04,1.799607167630970950e-04,2.946719403049285232e-05,5.895655743515221909e-05,1.315993193342615466e-05,1.841720895279926358e-05,1.455143642991653407e-04,6.408926357321926898e-07,9.861062077807859251e-06,1.175088722741022055e-05,8.422309417973222631e-06,2.116526689430729086e-06,6.285125104557101808e-06,7.226892036622645148e-06,1.157237341099400020e-05,5.332967078437901446e-06,1.267945876525742827e-05,1.109808514032503896e-04,2.280144393432540745e-05,9.769421965585814351e-04,4.156612187323750437e-04,7.563425216465964122e-06,2.139122091469381370e-06,2.685365876661821610e-05
1.520041442780361669e-05,8.322353463669375829e-06,2.198979542662392623e-05,3.495426205242955735e-07,9.262181364294358107e-06,1.117438448659801199e-06,8.791492807985567385e-07,4.632977259760757488e-07,7.301567189421179286e-07,1.733673190143824676e-06,1.122928327382436380e-05,1.292658961331476578e-04,1.054328885690604563e-04,3.713283086856209212e-05,6.789948538601939059e-05,3.806100397342495581e-05,4.322961309619069372e-05,9.855261811757051586e-05,3.617098211010692468e-05,5.408030185218048910e-05,6.218849942467912450e-05,1.304139007969489547e-04,2.580613170582530004e-06,1.000352441456172331e-05,2.251802206011593106e-05,4.824014578425777250e-05,1.544680448067181763e-05,6.392090271552990175e-05,7.449804383511808873e-05,3.164147295410206083e-05,1.794251055771433996e-05,1.450082304965974063e-05,2.696097107289682998e-05,6.533244210394024951e-06,8.291629424830506019e-05,3.749002200224873225e-05,2.054209718684965109e-06,6.838441203549447931e-07,4.589450648434723116e-06
2.781505522990695544e-04,1.355831119513590169e-05,1.022389245269301165e-04,1.913641785865738444e-06,8.643747389239838852e-06,4.440124909095908373e-06,4.244898614231461979e-06,6.103746887366747521e-06,1.871096870868142495e-05,1.312613051797686028e-06,1.497765495189629674e-06,1.774214911143746191e-05,5.829701199291942174e-05,5.956139275859190631e-05,3.098782775998963731e-06,1.820183993629761601e-06,1.675746216625540949e-03,3.590441500168832880e-04,1.529406423423927512e-03,8.388770744832557973e-05,4.569969985816199403e-04,7.558165024847812979e-04,1.554730517257592217e-05,1.569821552247973261e-04,3.065686393370670485e-05,8.254717772390751142e-05,4.229197596858223540e-05,1.214272707393565130e-04,1.276996633537580167e-04,4.138572305243275103e-05,3.783137873314651960e-05,1.451863336820338290e-04,4.040957552773808250e-04,3.030866253770372765e-05,1.200473008381692218e-06,6.370345227541112249e-06,1.172276003809242009e-06,1.449582606897735944e-05,3.875184478815586081e-05
1.377147243469136839e-04,2.003315030546239141e-05,1.644711507738792127e-04,2.656840437684359168e-06,1.664613213527085738e-05,1.007441562402896469e-05,3.474414585332933080e-06,1.567555824405221285e-05,3.659030650188637839e-05,6.889247495926885136e-07,1.500779726870830372e-06,3.634820662198818056e-05,1.772640111701953591e-04,1.137601393074140829e-04,1.493881917974259572e-05,4.728018139768591906e-06,4.631188741161214924e-04,1.342380843783118577e-04,3.510956674653042714e-04,4.383976528027783295e-05,1.039760579544099565e-04,1.219067848855743185e-03,1.332537228958720484e-05,4.535352129507133650e-05,1.947287599442820596e-05,3.237913596374129258e-05,2.745816770997161924e-05,6.340214571503032014e-05,4.232520788792457924e-05,2.092403488208197587e-05,1.732535174421992664e-05,3.989975043153686966e-05,2.285105954570081565e-04,9.073610290174863866e-05,2.061355909249510403e-06,1.154607739008489961e-05,1.664375254522884365e-06,1.668829578006259944e-05,6.000950314748517030e-05
7.772099968970613251e-05,1.512964916598467154e-04,6.579137345310710999e-05,4.197600505092271509e-04,1.392674298512803772e-04,2.159767703511687536e-04,2.699363726173694940e-04,4.138720072605809415e-04,2.355686189981747575e-04,8.008113537685989020e-06,6.754206861126582325e-05,8.250357119166982183e-07,6.809790823353830082e-06,1.145258236809392833e-04,4.692919871191460294e-05,4.818853112679759922e-06,1.566721904262371646e-06,1.263092674992447801e-05,8.729631532181356381e-06,2.671255415983631978e-05,1.024954983562366392e-05,7.354636370415198047e-06,1.790916518640868081e-04,8.253425459338200015e-05,1.922367671799701935e-04,1.177868951619586915e-04,3.284215866845479400e-05,1.272005144564003030e-05,8.142923672712762872e-05,1.803412947146040802e-04,1.644380272414105028e-04,1.409163474194563396e-04,2.677728207553035076e-05,6.681153120650168626e-05,3.867882910616291753e-06,7.742901750616536447e-06,5.622362871539843493e-05,3.171504912993327300e-05,2.223603913141951845e-05
1.431055532909344507e-04,1.257262157201762551e-05,1.057958567398811593e-04,2.081327015202849291e-06,2.737164476088254519e-05,1.740684568538608604e-06,5.422491413607577205e-07,2.593176191287474231e-06,4.687938715060922507e-07,1.156536769904114217e-06,4.352928758416681550e-06,2.360223926301661430e-05,1.697687582219666491e-04,1.084286242807416432e-04,5.769117726789288350e-05,1.842246911590493283e-05,3.147535556876459900e-04,1.673894765529741313e-04,1.758417957089445478e-04,6.218783751652484746e-05,1.092573859577998193e-04,5.833875864518184122e-04,2.961576177001433633e-06,2.074462509393781354e-05,1.887339010181171082e-05,4.166165540142537137e-05,2.068017030224964672e-05,9.099353125687268231e-05,6.169765947663080456e-05,2.795939537144396953e-05,2.119676468207135794e-05,2.801739900014268885e-05,1.565849579238661827e-04,1.834551976671603408e-05,5.042161186357633617e-06,7.213356264272047501e-06,1.050358292661967724e-06,3.094385684533907019e-06,2.694517273876886616e-05
8.268245705085014132e-06,1.857999665011117764e-05,1.842241812107458590e-06,4.116039677523953296e-06,3.435770863777245129e-06,5.598229340231170362e-05,1.265120101325702769e-04,6.232654189279137382e-06,8.332342700651836206e-05,1.429974528018318739e-05,1.368148514658918374e-05,6.895199538746867364e-06,2.201826142363247536e-05,1.405403763842666657e-05,2.823461299508187386e-05,1.723618177149877819e-05,3.111456178611501297e-06,4.110717973895338729e-05,2.899244114757725030e-06,6.852312023841545055e-05,2.860233364072806356e-05,3.011628687545599416e-06,4.889153470166157233e-05,1.765840638581312957e-05,1.379739883134122036e-04,2.111019673074427197e-04,1.764703498922468180e-05,2.970048250610501719e-05,3.004531432163226492e-04,1.566706379647868222e-04,9.800179432252261878e-05,4.245739879885164540e-05,4.554583973150350648e-06,8.690082142017896793e-06,7.969476151356733946e-06,7.465825274851356779e-06,3.444593392260171442e-06,5.818547954404912622e-06,5.451971126982649841e-06
1.393819745285107445e-05,2.295049071353891750e-05,5.669229634620464762e-06,1.059726054229176343e-05,9.773620859415993415e-06,4.393088228914079576e-05,9.525951303632117988e-05,2.869105648840770170e-05,6.050671996307706399e-05,3.764690113839274819e-04,3.313850119902133056e-04,6.720857469351667669e-05,1.238036641956507026e-04,3.853442763580694063e-05,3.223140589393909969e-04,4.089018454109727072e-04,7.271550267415913595e-06,7.939820552896364103e-05,1.123298477092922594e-05,8.238421490488803656e-05,6.719577902712646782e-05,5.812822311173488229e-06,4.470947173287542021e-05,2.930646657757253403e-05,1.140897140913035835e-04,1.347511069422814036e-04,5.616031754411684659e-05,7.525708591572858013e-05,1.761576872287478137e-04,1.269576477586462527e-04,8.767537382513811151e-05,4.316530525977085463e-05,1.151202146528305162e-05,1.389435994688201253e-05,1.366419147556412791e-04,1.556182166911076299e-04,5.371614097801781897e-05,3.872645951642365901e-05,2.438910349780752592e-05
3.762872211459296096e-05,6.908780707992309506e-06,1.418146774779423450e-05,9.270187948191832101e-07,1.016105993643149995e-04,1.645243932109048772e-06,6.160611641627924923e-07,1.727441486753654876e-06,1.231499053262601908e-07,1.228179008483672870e-05,1.640597198790045880e-04,2.665700568084910290e-03,9.754753236555275707e-04,1.167588285833156029e-04,3.410634105330194823e-04,4.523394078684846533e-04,1.026821556211034099e-04,2.953361903875119482e-05,3.160647251976532186e-05,1.256705670910695560e-05,1.724146375699019701e-05,7.932117664494768756e-05,3.808884178835577421e-07,5.118679712702960161e-06,8.229613333295977801e-06,6.978531953126522527e-06,4.345948929029025392e-06,1.504983265971808434e-05,6.327227253005643602e-06,8.071549212944567029e-06,4.557557657671168817e-06,8.305940247578095278e-06,5.356954560320070243e-05,2.037451174786455199e-05,1.782049698503868421e-03,7.532094798756606025e-04,3.009380657457403264e-06,8.255564207395656147e-07,1.131547036323080428e-05
9.038636992815567888e-05,9.153581151889195872e-05,5.589171306562444792e-06,3.435196505662092703e-06,2.450369642048701075e-06,3.260016446993192237e-05,4.189144740469201206e-05,2.596561890219471827e-07,4.638801622315018704e-05,2.941364009796750702e-09,2.098488482954400294e-07,2.019272829027348094e-07,2.368879034136188773e-06,3.257294217219610038e-06,1.165341326394715948e-06,1.072305847130717957e-06,1.225076664005469930e-04,7.326596861950422819e-04,2.403538534154796497e-04,4.690767747623610573e-04,7.362368851414215600e-04,1.244150048809700082e-05,2.491187718183300007e-04,3.505211386835473532e-04,2.150285390578928618e-04,4.838924485368804700e-04,6.015926338851476825e-04,7.820080018882172822e-04,7.424966106316357919e-04,2.747873448396488303e-04,2.910474141424040798e-04,1.796031167756813774e-04,7.190798086781305268e-05,6.051365208558437166e-06,5.354554104616794548e-08,8.001743999446133336e-08,1.128629866021768567e-07,3.949220048355496829e-04,2.297814659126548391e-04
9.350914714923736360e-05,2.466638913667936286e-04,7.757313689045871319e-06,1.451464911806408439e-05,6.897467727831767675e-06,1.791740463335800553e-04,2.382831013930346157e-04,9.058936087902223212e-07,2.213968345691056153e-04,2.435704347408876911e-07,3.071111417169661263e-07,9.554752096756443419e-08,2.495131863224803932e-06,9.137880961369999314e-06,1.882516637056550118e-06,7.816562470430727545e-07,1.738772446614779286e-05,1.459359942805098990e-04,2.872700240748881121e-05,3.175554959042746397e-04,1.448260044655975140e-04,2.768962032536728356e-06,4.907647239109903759e-04,3.780157860386171623e-04,4.974261537725184045e-04,3.279259126538829300e-04,1.480903334782348267e-04,5.683979632136783728e-05,2.509863945780723901e-04,4.867783185228133705e-04,3.784952920363745892e-04,3.068442368786857932e-04,5.202912867790399103e-05,3.989308811399675669e-05,1.102943764322592919e-07,1.721795990907747989e-07,1.952466203218362556e-07,1.465133792948025953e-04,1.275279753872432238e-04
1.025380917937013562e-04,3.350038242014529680e-04,1.446560349792503909e-05,3.175307221083073847e-05,1.338795187717046475e-05,2.925100696355618056e-04,4.234878953847673127e-04,1.608886074581597779e-05,5.461374024314017122e-04,5.083870860197666471e-06,5.017591472862123281e-06,3.753774009812366972e-07,3.868800006296514408e-06,2.359410450205039295e-05,4.598786833385255897e-06,2.442378635198128003e-06,5.407526504747661483e-06,4.490257078106444646e-05,2.764642174737199688e-05,8.874044133085179473e-05,5.810773814317618470e-05,3.237748062501652724e-06,8.885644761766913922e-04,5.783807758468136355e-04,3.760127724348647188e-04,2.451864589746726602e-04,1.611140065094866780e-04,2.506805265476454565e-05,1.494888810484953391e-04,3.184808050704261771e-04,3.655767838585018679e-04,3.776726448976475028e-04,6.618283004146550323e-05,1.105601375258518976e-04,1.633417260460900946e-06,2.304713588018090812e-06,2.123166008018515926e-06,9.802891118299460660e-05,7.851198422561572905e-05
